Country Name,Country Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Burundi,BDI,1.74399995803833,1.77799999713898,1.84700000286102,1.85899996757507,1.86099994182587,1.8710000514984098,1.86099994182587,1.85699999332428,1.8919999599456798,1.87600004673004,1.8730000257492099,1.91199994087219,1.91499996185303,1.8780000209808303,1.8320000171661397,1.73800003528595,1.6590000391006499,1.63399994373322,1.76400005817413,1.7599999904632602,1.7150000333786002,1.67799997329712,1.64400005340576,1.57200002670288,1.55200004577637,1.52799999713898,1.48699998855591,1.44799995422363,1.42700004577637,1.4079999923706101
Belgium,BEL,6.98600006103516,6.7020001411438,8.076999664306639,9.64700031280518,9.33899974822998,9.48299980163574,8.956000328063961,9.322999954223631,8.64900016784668,6.58599996566772,6.17700004577637,6.90899991989136,7.67999982833862,7.36299991607666,8.439999580383299,8.24600028991699,7.45800018310547,6.97599983215332,7.90799999237061,8.29199981689453,7.139999866485599,7.54199981689453,8.425000190734862,8.52299976348877,8.48200035095215,7.82999992370605,7.08599996566772,5.94799995422363,5.58900022506714,5.69199991226196
Benin,BEN,1.48099994659424,1.5099999904632602,1.46000003814697,1.3650000095367398,1.2669999599456798,1.17700004577637,1.0779999494552601,0.987999975681305,0.9190000295639041,0.8299999833106991,0.7509999871253971,0.6899999976158139,0.734000027179718,0.7649999856948849,0.7910000085830692,0.7960000038146969,0.804000020027161,0.8339999914169308,0.967000007629395,1.03999996185303,2.64599990844727,2.66000008583069,2.6770000457763703,2.62100005149841,2.58200001716614,2.53699994087219,2.4590001106262203,2.3859999179840097,2.23200011253357,2.02300000190735
Burkina Faso,BFA,2.48399996757507,2.5130000114440896,2.56900000572205,2.57999992370605,2.54699993133545,2.5199999809265097,2.4779999256134,2.44000005722046,2.5239999294281,2.5699999332428,2.6259999275207497,2.7170000076293905,2.77999997138977,3.37299990653992,4.0,3.63499999046326,3.29999995231628,3.60599994659424,4.24399995803833,4.71700000762939,5.14300012588501,5.60099983215332,6.08699989318848,6.479000091552731,6.4180002212524405,6.343999862670901,6.21600008010864,6.093999862670901,6.26399993896484,6.41400003433228
Bangladesh,BGD,2.2000000476837203,2.26699995994568,2.35999989509583,2.41199994087219,2.45799994468689,2.50999999046326,2.68099999427795,2.86299991607666,3.0850000381469704,3.2699999809265097,3.5859999656677206,3.96399998664856,4.32000017166138,4.2930002212524405,4.25,3.5910000801086404,3.88800001144409,4.26700019836426,5.0,3.37899994850159,3.70499992370605,4.05499982833862,4.42600011825562,4.394999980926509,4.37799978256226,4.349999904632569,4.37200021743774,4.281000137329101,4.19000005722046,4.15100002288818
Bulgaria,BGR,13.3909997940063,13.479000091552699,13.652000427246099,13.6850004196167,13.694000244140598,13.7209997177124,13.6999998092651,12.1999998092651,14.1000003814697,16.2180004119873,19.9209995269775,18.1089992523193,13.7329998016357,12.036999702453599,10.083000183105499,8.95100021362305,6.877999782562259,5.60900020599365,6.81699991226196,10.2790002822876,11.2600002288818,12.270000457763699,12.940999984741199,11.423999786377001,9.14299964904785,7.574999809265139,6.16400003433228,5.21099996566772,4.34000015258789,3.8499999046325697
Bahrain,BHR,1.05099999904633,1.01600003242493,1.45200002193451,1.33500003814697,1.42700004577637,1.38399994373322,1.24699997901917,1.27900004386902,1.67499995231628,1.4659999608993501,1.47800004482269,1.2039999961853,1.22800004482269,1.29799997806549,0.998000025749207,0.8249999880790709,0.640999972820282,0.609000027179718,1.08000004291534,1.12999999523163,1.27400004863739,1.20000004768372,1.32299995422363,1.16999995708466,1.12999999523163,0.9190000295639041,0.7009999752044681,0.6499999761581421,0.71399998664856,0.7630000114440921
"Bahamas, The",BHS,12.1700000762939,14.8100004196167,12.720000267028801,13.8299999237061,10.8299999237061,11.460000038147,9.76000022888184,7.650000095367429,7.449999809265139,6.96199989318848,6.869999885559079,9.05000019073486,10.8400001525879,10.1999998092651,10.1999998092651,7.53999996185303,7.880000114440921,8.18000030517578,14.25,14.836000442504899,14.520000457763699,14.020000457763699,16.1800003051758,13.8000001907349,12.0,12.6999998092651,9.80000019073486,10.0,10.3599996566772,11.270000457763699
Bosnia and Herzegovina,BIH,17.5499992370605,18.4130001068115,19.3799991607666,20.2399997711182,21.0960006713867,21.989000320434602,22.847999572753896,23.738000869751,24.760000228881804,25.655000686645497,26.6019992828369,27.7040004730225,28.7099990844727,29.5939998626709,30.44700050354,31.1100006103516,28.983999252319304,23.405000686645497,24.068000793457,27.3120002746582,27.5820007324219,28.010000228881804,27.4500007629395,27.5170001983643,27.6940002441406,25.408000946044897,20.5270004272461,18.3999996185303,18.4249992370605,18.4379997253418
Belarus,BLR,0.6000000238418579,3.0999999046325697,8.5,12.8000001907349,17.7000007629395,24.399999618530302,17.1000003814697,14.0,12.8000001907349,12.001000404357901,11.255000114440902,10.6180000305176,9.927000045776369,9.18599987030029,8.46000003814697,7.68900012969971,6.98199987411499,6.39099979400635,6.099999904632571,6.125999927520749,6.09800004959106,6.07800006866455,6.0630002021789595,5.980999946594241,5.91400003433228,5.84000015258789,5.650000095367429,4.76000022888184,4.59499979019165,4.625
Belize,BLZ,9.58500003814697,9.65100002288818,9.77999973297119,11.1000003814697,12.479999542236301,13.8199996948242,12.6800003051758,14.3100004196167,12.8400001525879,10.859999656677198,9.06999969482422,10.039999961853,10.3859996795654,10.6590003967285,10.9099998474121,9.39000034332275,8.51000022888184,8.18000030517578,8.45899963378906,8.47999954223633,8.425999641418459,8.38500022888184,8.34899997711182,8.24400043487549,7.57800006866455,7.0,6.59499979019165,6.51200008392334,6.41300010681152,6.35699987411499
Bolivia,BOL,2.73499989509583,2.7750000953674303,2.85700011253357,2.87100005149841,2.875,2.88599991798401,2.87400007247925,2.8699998855590803,2.91100001335144,2.89299988746643,2.89000010490417,2.9349999427795397,2.9389998912811297,2.8959999084472696,2.8410000801086404,2.7290000915527304,2.63499999046326,2.6029999256134,2.86299991607666,2.5520000457763703,2.2190001010894798,2.04800009727478,2.3940000534057595,2.0069999694824197,3.0659999847412096,3.5250000953674303,3.67000007629395,3.5339999198913596,3.49799990653992,3.45000004768372
Brazil,BRA,6.372000217437741,6.42000007629395,6.03000020980835,6.229000091552731,6.4210000038147,7.252999782562259,8.15799999237061,9.42300033569336,10.208000183105499,9.89500045776367,9.60999965667725,9.37100028991699,9.99100017547607,9.10499954223633,9.567999839782711,8.63899993896484,8.326999664306639,7.34299993515015,8.52200031280518,7.73600006103516,6.91699981689453,7.18599987030029,6.97599983215332,6.66099977493286,8.427000045776369,11.6000003814697,12.8219995498657,12.3339996337891,12.083000183105499,11.9659996032715
Barbados,BRB,21.003999710083,22.940000534057603,24.5400009155273,22.9799995422363,19.659999847412102,14.710000038147,14.609999656677198,12.3999996185303,10.6099996566772,9.35000038146973,9.85000038146973,10.3199996948242,11.0,9.56999969482422,9.079999923706051,8.72999954223633,7.40999984741211,8.11999988555908,10.020000457763699,10.6899995803833,11.1899995803833,11.5900001525879,11.5500001907349,12.1700000762939,11.3500003814697,9.72000026702881,9.76099967956543,9.38500022888184,10.331000328063999,10.937999725341802
Brunei Darussalam,BRN,4.699999809265139,4.98199987411499,5.39699983596802,5.611999988555911,5.7039999961853,5.6710000038147,5.6269998550415,5.71700000762939,5.80999994277954,5.65299987792969,5.7519998550415,5.925000190734861,5.98000001907349,5.84000015258789,5.66300010681152,5.3920001983642605,5.151000022888179,5.15799999237061,6.42000007629395,6.743000030517581,6.6939997673034695,6.90500020980835,7.125999927520749,6.96500015258789,7.91400003433228,8.711000442504881,9.315999984741211,8.86200046539307,9.11699962615967,9.043999671936039
Bhutan,BTN,1.3370000123977699,1.35599994659424,1.39100003242493,1.3980000019073502,1.39999997615814,1.40600001811981,1.40100002288818,1.39999997615814,1.39999997615814,1.63699996471405,1.89999997615814,1.86199998855591,1.79999995231628,2.49000000953674,3.0999999046325697,3.1300001144409197,3.70000004768372,3.66300010681152,3.9600000381469704,3.3199999332427996,3.2300000190734903,2.04999995231628,2.8699998855590803,2.63000011444092,2.4500000476837203,2.4159998893737797,2.35800004005432,2.30299997329712,2.34200000762939,2.39000010490417
Botswana,BWA,13.8199996948242,16.0849990844727,18.621999740600604,21.2000007629395,21.378999710083,21.5799999237061,21.2099990844727,20.8600006103516,18.3490009307861,15.880000114440902,18.5400009155273,21.1350002288818,23.7999992370605,21.766000747680696,19.7999992370605,17.7999992370605,16.972000122070302,16.3080005645752,16.169000625610398,17.8600006103516,17.8649997711182,17.8889999389648,17.9209995269775,17.8190002441406,17.746999740600604,17.659000396728498,17.504999160766598,17.3530006408691,18.193000793457,18.7210006713867
Central African Republic,CAF,3.7739999294281,3.8199999332427996,3.91199994087219,3.9279999732971205,3.93199992179871,3.9449999332427996,3.93199992179871,3.9270000457763703,3.9730000495910605,3.9530000686645494,3.95000004768372,4.00099992752075,4.00600004196167,3.95700001716614,3.8959999084472696,3.76900005340576,3.66100001335144,3.625,3.86700010299683,3.9270000457763703,3.9289999008178698,3.9400000572204603,3.9560000896453897,3.9019999504089395,3.86400008201599,3.81900000572205,3.74000000953674,3.6640000343322794,3.6800000667572004,3.6960000991821302
Canada,CAN,10.315999984741199,11.1969995498657,11.376999855041499,10.395000457763699,9.48900032043457,9.61999988555908,9.10099983215332,8.27799987792969,7.58300018310547,6.8289999961853,7.218999862670901,7.66499996185303,7.57399988174438,7.18499994277954,6.75799989700317,6.32000017166138,6.03599977493286,6.13700008392334,8.3439998626709,8.05599975585938,7.5110001564025906,7.29199981689453,7.07399988174438,6.91400003433228,6.906000137329099,6.999000072479251,6.34000015258789,5.830999851226809,5.56400012969971,5.412000179290769
Central Europe and the Baltics,CEB,9.162688849560679,9.93752483642932,11.2031788441264,11.3189081018047,10.906439356108699,10.1525333851334,9.16375086216557,8.95073396543805,10.384128783825801,12.4345150032483,13.2277700795047,13.7434127489812,12.9582748529541,12.934966499898099,12.054898497409802,10.10532105684,7.808810528325091,6.604504740056179,8.48834462919042,9.89998861849898,9.789357527824619,9.97771221553443,10.0446734627743,8.94980728491925,7.8147811615272,6.48766220352913,5.293337873891219,4.31245210198227,3.8703781915853197,3.64184778674425
Switzerland,CHE,1.77699995040894,2.8110001087188703,3.7170000076293905,3.87899994850159,3.32699990272522,3.70499992370605,4.2039999961853,3.59699988365173,3.1449999809265097,2.6659998893737797,2.49000000953674,2.92400002479553,4.11600017547607,4.31599998474121,4.4369997978210405,4.0,3.6519999504089395,3.3499999046325697,4.11600017547607,4.80700016021729,4.40799999237061,4.4850001335144,4.74700021743774,4.8260002136230495,4.80100011825562,4.9180002212524405,4.79699993133545,4.71299982070923,4.580999851226809,4.848999977111821
Channel Islands,CHI,7.97399997711182,8.159999847412111,8.43000030517578,8.45499992370605,8.43099975585938,8.375,8.29300022125244,8.189000129699709,8.25699996948242,8.21000003814697,8.15200042724609,8.22500038146973,8.26700019836426,8.1560001373291,8.00100040435791,7.7069997787475595,7.4380002021789595,7.44000005722046,8.22500038146973,8.39799976348877,8.37800025939941,8.46399974822998,8.52099990844727,8.29199981689453,8.08399963378906,7.8579998016357395,7.622000217437741,7.40999984741211,7.486999988555911,7.53499984741211
Chile,CHL,5.230000019073491,4.349999904632569,4.48999977111816,5.869999885559079,4.699999809265139,7.41400003433228,7.1360001564025906,7.30700016021729,11.1579999923706,10.491000175476099,10.3900003433228,10.1680002212524,9.76500034332275,10.1619997024536,9.34000015258789,9.02400016784668,8.427000045776369,9.28499984741211,11.312999725341802,8.423999786376951,7.343999862670901,6.65899991989136,6.21400022506714,6.66499996185303,6.50799989700317,6.73799991607666,6.95800018310547,7.2329998016357395,7.09000015258789,7.09600019454956
China,CHN,2.37100005149841,2.3740000724792503,2.68700003623962,2.8970000743866002,3.00399994850159,3.11800003051758,3.23300004005432,3.24300003051758,3.25200009346008,3.26099991798401,3.8020000457763703,4.24300003051758,4.5819997787475595,4.49399995803833,4.5149998664856,4.4310002326965305,4.34700012207031,4.586999893188481,4.71999979019165,4.526000022888179,4.5479998588562,4.57000017166138,4.59000015258789,4.609000205993651,4.6290001869201705,4.53499984741211,4.44099998474121,4.27600002288818,4.32000017166138,4.36999988555908
Cote d'Ivoire,CIV,6.63100004196167,6.699999809265139,5.83900022506714,4.9380002021789595,4.099999904632569,4.11299991607666,4.10300016403198,4.099999904632569,4.33400011062622,4.5149998664856,4.71500015258789,4.97499990463257,5.1939997673034695,5.35799980163574,5.50600004196167,5.57299995422363,5.65399980545044,5.82399988174438,6.381999969482419,6.70499992370605,6.9539999961853,7.22300004959106,4.2540001869201705,3.6470000743866002,3.10199999809265,2.5989999771118195,3.27300000190735,3.2100000381469704,3.31699991226196,3.42300009727478
Cameroon,CMR,7.77799987792969,7.8520002365112305,8.0,8.02799987792969,8.036999702453612,8.060000419616701,7.91699981689453,7.787000179290769,7.735000133514401,7.58500003814697,7.46000003814697,6.70300006866455,5.9239997863769505,5.13800001144409,4.40000009536743,3.6909999847412096,3.06299996376038,3.2960000038147004,3.7660000324249303,4.1100001335144,3.9690001010894798,3.83699989318848,3.7109999656677206,3.5339999198913596,3.50600004196167,3.47199988365173,3.4140000343322794,3.35700011253357,3.3800001144409197,3.4279999732971205
"Congo, Dem. Rep.",COD,2.7550001144409197,2.78800010681152,2.85199999809265,2.86400008201599,2.86800003051758,2.87700009346008,2.86899995803833,2.8659999370575,2.8989999294281,2.88599991798401,2.8840000629425,2.92000007629395,2.92400002479553,2.8910000324249303,2.84899997711182,2.9609999656677206,3.0810000896453897,3.25699996948242,3.68700003623962,3.97699999809265,4.22200012207031,4.4850001335144,4.50299978256226,4.44500017166138,4.4060001373291,4.35699987411499,4.27299976348877,4.19299983978271,4.236000061035161,4.25
"Congo, Rep.",COG,19.4740009307861,19.5849990844727,19.80299949646,19.8439998626709,19.8560009002686,19.8889999389648,19.8610000610352,19.851999282836896,19.9610004425049,19.919000625610398,19.9130001068115,20.034999847412102,20.0480003356934,19.9379997253418,19.7959995269775,18.563999176025398,17.4160003662109,16.4629993438721,16.1000003814697,13.9720001220703,11.897000312805199,10.0,10.020000457763699,9.956000328063961,9.91199970245361,9.85799980163574,9.76299953460693,9.670000076293949,9.47200012207031,9.281999588012699
Colombia,COL,10.1199998855591,9.4399995803833,7.800000190734861,8.25,8.72000026702881,11.8100004196167,12.140000343322802,15.0,20.0599994659424,20.520000457763697,15.039999961853,15.633000373840302,14.1890001296997,13.7170000076294,11.869999885559098,11.5260000228882,11.204000473022498,11.2729997634888,12.065999984741199,10.9840002059937,10.111000061035199,9.73999977111816,9.052000045776369,8.57199954986572,8.298999786376951,8.69200038909912,8.87199974060059,9.11100006103516,9.70699977874756,9.74400043487549
Comoros,COM,4.38000011444092,4.425000190734861,4.515999794006349,4.532000064849849,4.53700017929077,4.55100011825562,4.53999996185303,4.53599977493286,4.580999851226809,4.5630002021789595,4.56099987030029,4.61199998855591,4.617000102996831,4.57100009918213,4.51300001144409,4.39099979400635,4.28800010681152,4.2540001869201705,4.48899984359741,4.5479998588562,4.55100011825562,4.5630002021789595,4.5789999961853,4.52799987792969,4.49300003051758,4.449999809265139,4.375,4.30200004577637,4.33599996566772,4.36600017547607
Cabo Verde,CPV,10.4259996414185,10.491999626159698,10.621000289917001,10.645000457763699,10.652000427246099,10.6719999313354,10.6560001373291,10.6499996185303,10.7159996032715,10.690999984741199,10.6879997253418,10.7600002288818,10.7679996490479,10.7030000686646,10.6190004348755,10.442999839782699,10.289999961853,10.2390003204346,10.585000038147,10.6700000762939,10.9350004196167,11.2180004119873,11.510999679565401,11.697999954223599,11.9090003967285,12.105999946594201,12.2399997711182,12.1700000762939,12.248999595642099,12.317999839782699
Costa Rica,CRI,5.3730001449585,3.9270000457763703,3.9539999961852996,4.04500007629395,5.17600011825562,6.162000179290769,5.6810002326965305,5.3270001411438,5.89499998092651,5.0819997787475595,5.91499996185303,6.33400011062622,6.55800008773804,6.39099979400635,6.57100009918213,5.7399997711181605,4.48999977111816,4.7810001373291,7.712999820709231,7.1710000038147,10.138999938964801,9.78400039672852,8.76799964904785,9.059000015258789,8.99899959564209,8.59799957275391,8.14200019836426,9.63199996948242,11.854000091552699,12.7340002059937
Caribbean small states,CSS,12.9715966474896,13.308178310513899,13.5408285625787,12.897032386301598,12.688575476022502,12.476900625376501,12.523542526694401,11.925420540427101,11.9971959782203,11.602515256133401,11.2723069681326,11.156961372992498,10.163255747866499,9.73571888005651,9.451932783903539,8.60032862383333,8.1285376061946,8.37093114629668,9.71482527373501,10.2689772625329,10.4140878163523,11.0101136993817,11.543121716654902,10.7659247617532,10.5639774370475,10.483437366745699,9.55345467695012,8.37281219480747,8.01152038908387,8.09252687371501
Cuba,CUB,7.9439997673034695,8.03800010681152,8.22299957275391,8.25899982452393,8.27000045776367,7.610000133514401,7.099999904632571,6.23000001907349,6.2600002288818395,5.449999809265139,4.07999992370605,3.3099999427795397,2.32999992370605,1.8539999723434402,1.95000004768372,1.9129999876022301,1.7879999876022301,1.5829999446868899,1.66999995708466,2.5,3.1800000667572004,3.4600000381469704,3.2899999618530296,2.70000004768372,2.4000000953674303,2.0,1.70000004768372,1.70000004768372,1.63800001144409,1.5900000333786002
Cyprus,CYP,2.08200001716614,2.08999991416931,2.73200011253357,3.0910000801086404,3.7809998989105202,4.19700002670288,4.56099987030029,5.21299982070923,5.699999809265139,4.96700000762939,3.9839999675750697,3.29800009727478,4.13500022888184,4.33300018310547,5.30399990081787,4.5430002212524405,3.9219999313354506,3.65499997138977,5.36399984359741,6.263000011444089,7.855999946594241,11.7950000762939,15.871000289917,16.0879993438721,14.9079999923706,12.9499998092651,11.052000045776401,8.36999988555908,7.27400016784668,7.23400020599365
Czech Republic,CZE,2.2699999809265097,3.1589999198913596,4.32000017166138,4.2960000038147,4.024000167846681,3.89400005340576,4.27099990844727,5.90399980545044,8.48900032043457,8.76200008392334,7.991000175476071,7.019000053405759,7.544000148773191,8.21000003814697,7.92700004577637,7.1479997634887695,5.32000017166138,4.39200019836426,6.662000179290769,7.27899980545044,6.71099996566772,6.97800016403198,6.95300006866455,6.1079998016357395,5.0460000038147,3.95099997520447,2.89000010490417,2.2430000305175803,1.93299996852875,1.9099999666213998
Germany,DEU,5.31699991226196,6.32299995422363,7.675000190734861,8.72799968719482,8.15799999237061,8.82499980926514,9.86299991607666,9.78800010681152,8.85499954223633,7.91699981689453,7.7729997634887695,8.48200035095215,9.7790002822876,10.7270002365112,11.166999816894501,10.25,8.65799999237061,7.52400016784668,7.74200010299683,6.96600008010864,5.82399988174438,5.37900018692017,5.23099994659424,4.98099994659424,4.62400007247925,4.12200021743774,3.74600005149841,3.3840000629425,3.04299998283386,3.0250000953674303
Djibouti,DJI,10.4250001907349,10.5,10.6459999084473,10.6730003356934,10.6800003051758,10.701000213623,10.682000160217301,10.673999786377,10.7469997406006,10.718000411987301,10.7130002975464,10.793999671936,10.802000045776401,10.7259998321533,10.628999710082999,10.4259996414185,10.248999595642099,10.1899995803833,10.585000038147,10.6809997558594,10.6850004196167,10.7040004730225,10.7290000915527,10.6440000534058,10.5839996337891,10.510000228881802,10.3819999694824,10.2569999694824,10.2950000762939,10.322999954223599
Denmark,DNK,9.09899997711182,9.02700042724609,10.7189998626709,8.03600025177002,6.99200010299683,6.843999862670901,5.400000095367429,5.03900003433228,5.140999794006349,4.47599983215332,4.16400003433228,4.274000167846681,5.3979997634887695,5.2039999961853,4.82999992370605,3.8970000743866002,3.80100011825562,3.4340000152587904,6.006999969482419,7.46400022506714,7.57299995422363,7.52600002288818,6.997000217437741,6.58900022506714,6.1680002212524405,6.1810002326965305,5.743000030517581,4.97499990463257,4.913000106811519,4.84600019454956
Dominican Republic,DOM,6.21600008010864,6.26999998092651,6.374000072479251,6.394000053405759,6.400000095367429,6.41599988937378,6.40399980545044,6.39900016784668,6.4520001411438,6.43200016021729,7.26200008392334,6.77899980545044,6.9380002021789595,6.30299997329712,6.58699989318848,5.65500020980835,5.15799999237061,4.763999938964839,5.46700000762939,5.211999893188481,6.08699989318848,6.72200012207031,7.3520002365112305,6.718999862670901,7.60500001907349,7.28299999237061,5.8319997787475595,5.7389998435974094,5.84499979019165,5.919000148773191
Algeria,DZA,20.6000003814697,24.3799991607666,26.2299995422363,27.739999771118196,31.8400001525879,28.5849990844727,25.4300003051758,26.8020000457764,28.364999771118196,29.7700004577637,27.2999992370605,25.899999618530302,23.719999313354503,17.6499996185303,15.270000457763699,12.270000457763699,13.789999961853,11.3299999237061,10.1599998474121,9.96000003814697,9.96000003814697,10.970000267028801,9.81999969482422,10.2069997787476,11.206000328064,10.2019996643066,11.996000289917,11.8819999694824,11.704000473022498,11.5249996185303
East Asia & Pacific (excluding high income),EAP,2.38339436689484,2.3572658465163197,2.64625168492039,2.83338339881252,2.9401894620415496,3.0618777494396,3.2063302952598303,3.36364642565407,3.44822892121508,3.40413609256046,3.83223889682424,4.14679332496504,4.39342123618539,4.38546367955927,4.4572022227518895,4.3551736567617,4.32868502771451,4.41001359906662,4.38935527506586,4.1465445080069605,4.13900641832904,4.06279389945445,4.07426776553959,4.0541177649817,4.11050957083816,4.02446252671587,3.9501315993339596,3.85276904887783,3.89568135064444,3.95141288594115
Early-demographic dividend,EAR,5.27095780758707,5.35845950056274,5.63666608552192,5.8165638369320405,6.14979423777001,6.0683208536790705,5.98605445878062,6.06478991257435,6.27139559832453,6.2645617059935095,6.3502292885676805,6.63382155070263,6.5296315610984,6.35298850806741,6.26964739736985,5.92517116727563,5.774970889033481,5.59231678066825,5.852694259255201,5.72065168446153,5.666640715100661,5.64458383151003,5.71912921614488,5.64021908220014,5.777375693695901,5.780985572694499,5.709708910996831,5.68986989351105,5.81661352885603,5.84416442953266
East Asia & Pacific,EAS,2.43486993642663,2.43198509210787,2.71472416661931,2.8880129372513803,2.98689347655056,3.1142438884635197,3.2508610718245095,3.5274642825852798,3.62935019177824,3.53757551787272,3.94763241385314,4.24964636573065,4.465981227995339,4.41036183000205,4.44684091516167,4.32510182521139,4.27599740746371,4.3551272103987495,4.44895569336966,4.21724489826164,4.15979760842538,4.07486039135283,4.07011487563967,4.03926710058566,4.07916265893565,3.98654297990489,3.89991121712525,3.78843549920883,3.83028761058586,3.89788836686589
